epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
32,0.9251425862312317,0.8617094159126282,0.07485730946063995,1e-04,0.9557867646217346,0.886961817741394,0.7338950037956238,0.5835477709770203,0.2661050260066986,0.7507929801940918,0.7143664956092834
33,0.9283286929130554,0.8672147393226624,0.07167131453752518,1e-04,0.9587832689285278,0.8891692161560059,0.7272011041641235,0.5758545398712158,0.27279889583587646,0.7241469621658325,0.7242448329925537
34,0.9289970397949219,0.8683704733848572,0.07100296765565872,1e-04,0.9589503407478333,0.8892872929573059,0.7300902009010315,0.5805882811546326,0.2699098289012909,0.7794228196144104,0.6733388900756836
35,0.930090606212616,0.8702195882797241,0.06990943104028702,1e-04,0.959134578704834,0.890389621257782,0.7305058836936951,0.5805264115333557,0.26949408650398254,0.7445294857025146,0.7128474116325378
36,0.9331318736076355,0.8754804730415344,0.06686807423830032,1e-04,0.9623426795005798,0.8935502171516418,0.7299516797065735,0.58095782995224,0.2700484097003937,0.7240100502967834,0.7259879112243652
37,0.9364461898803711,0.8812757730484009,0.06355404108762741,1e-04,0.9645609259605408,0.8969853520393372,0.7200518846511841,0.5695279240608215,0.2799481451511383,0.6797406077384949,0.7565620541572571
38,0.9371659159660339,0.8825194835662842,0.06283395737409592,1e-04,0.9646585583686829,0.8978737592697144,0.7268262505531311,0.5770489573478699,0.27317386865615845,0.6927880644798279,0.7564724087715149
39,0.9389593601226807,0.885742723941803,0.06104035675525665,1e-04,0.9655005931854248,0.9002281427383423,0.7300731539726257,0.5816890597343445,0.26992684602737427,0.7579110264778137,0.6832724213600159
40,0.9392313361167908,0.886186420917511,0.06076866015791893,1e-04,0.966026246547699,0.9003810286521912,0.733989953994751,0.5876015424728394,0.26601001620292664,0.82856684923172,0.6354261636734009
41,0.9418931007385254,0.8908529877662659,0.05810686945915222,1e-04,0.9679862856864929,0.9029809832572937,0.7418357133865356,0.5951241254806519,0.25816425681114197,0.757965087890625,0.7016180157661438
42,0.9435654878616333,0.8938140869140625,0.05643434450030327,1e-04,0.9689255952835083,0.9043651223182678,0.7451897263526917,0.5993362069129944,0.25481030344963074,0.817944347858429,0.6605567932128906
43,0.9428941607475281,0.8925940990447998,0.05710569769144058,1e-04,0.9681705236434937,0.9039483666419983,0.7455289363861084,0.5998536348342896,0.2544710636138916,0.7349538803100586,0.7358134388923645
44,0.9449767470359802,0.8963066339492798,0.05502348393201828,1e-04,0.9696284532546997,0.9067389965057373,0.7209814786911011,0.5694435238838196,0.2790185213088989,0.6889227628707886,0.7415441274642944
45,0.9493178725242615,0.9040799140930176,0.05068216472864151,1e-04,0.9734434485435486,0.9106410145759583,0.7380601167678833,0.5910667181015015,0.2619399428367615,0.8179666996002197,0.6496209502220154
46,0.9510563015937805,0.9072126150131226,0.04894370213150978,1e-04,0.9746378660202026,0.9125065207481384,0.7461655735969543,0.6009349822998047,0.2538343667984009,0.8268648386001587,0.6573610901832581
47,0.9516295194625854,0.9082299470901489,0.04837050288915634,1e-04,0.974959135055542,0.9128525257110596,0.7412398457527161,0.5951763987541199,0.25876015424728394,0.8269517421722412,0.6522327065467834
48,0.9513542056083679,0.9077386260032654,0.048645760864019394,1e-04,0.9744384288787842,0.9129849672317505,0.7185397744178772,0.5678154826164246,0.2814602553844452,0.867912769317627,0.5972031354904175
49,0.9524734616279602,0.9097388386726379,0.04752662032842636,1e-04,0.9754101037979126,0.9138390421867371,0.7165006995201111,0.5648875832557678,0.28349927067756653,0.8528162240982056,0.5974438786506653
50,0.9531075954437256,0.9108728766441345,0.04689270630478859,1e-04,0.9760094285011292,0.9144698977470398,0.7325932383537292,0.5851275324821472,0.2674068212509155,0.8414880633354187,0.6298338770866394
51,0.9500362277030945,0.9053030610084534,0.04996384680271149,1e-04,0.973004937171936,0.9116517901420593,0.7095423936843872,0.5572659969329834,0.2904575765132904,0.8627738952636719,0.5869712233543396
52,0.954269289970398,0.9129915833473206,0.045730672776699066,1e-04,0.9765257835388184,0.9159653782844543,0.7290674448013306,0.5801151990890503,0.2709325850009918,0.8172900080680847,0.6435734629631042
53,0.9559428095817566,0.9160057902336121,0.0440572127699852,1e-04,0.9773724675178528,0.9182709455490112,0.725537121295929,0.577193558216095,0.27446287870407104,0.8588268756866455,0.6121658086776733
54,0.9564875364303589,0.9170393943786621,0.04351251944899559,1e-04,0.978272020816803,0.9180281758308411,0.7273401021957397,0.5775274038314819,0.27265995740890503,0.8520635962486267,0.6156079173088074
55,0.9577537775039673,0.9193271398544312,0.042246244847774506,1e-04,0.9788968563079834,0.919807493686676,0.7296462655067444,0.5808433294296265,0.27035388350486755,0.8585842251777649,0.6161198616027832
56,0.9597272872924805,0.9229572415351868,0.04027267545461655,1e-04,0.9804098606109619,0.9221356511116028,0.6543911099433899,0.49572446942329407,0.3456088900566101,0.9178459048271179,0.48512810468673706
57,0.9583448767662048,0.9203974008560181,0.041655294597148895,1e-05,0.9790624380111694,0.9213520884513855,0.7529752850532532,0.6093777418136597,0.24702464044094086,0.7875662446022034,0.7030450701713562
58,0.9604730010032654,0.9243035912513733,0.03952701762318611,1e-05,0.9808406233787537,0.9231857657432556,0.7524486780166626,0.6087607145309448,0.24755129218101501,0.7912719249725342,0.698879063129425
59,0.9613871574401855,0.9259907603263855,0.03861261159181595,1e-05,0.9816332459449768,0.9240375757217407,0.7521703839302063,0.6084521412849426,0.24782972037792206,0.7971569299697876,0.6934507489204407
60,0.9619941115379333,0.9271112084388733,0.0380055271089077,1e-05,0.9821774959564209,0.9245613813400269,0.7518682479858398,0.6081028580665588,0.24813178181648254,0.8010602593421936,0.6897270679473877
61,0.9624983072280884,0.9280404448509216,0.03750171512365341,1e-05,0.9825974702835083,0.9250597357749939,0.7513881325721741,0.6075390577316284,0.24861186742782593,0.8048860430717468,0.685649037361145
62,0.9629015922546387,0.928786039352417,0.037098608911037445,1e-05,0.9829174876213074,0.9254952073097229,0.7511696219444275,0.6072785258293152,0.24883031845092773,0.8076395392417908,0.6829508543014526
63,0.9632480144500732,0.9294275045394897,0.03675191104412079,1e-05,0.983180582523346,0.9258450865745544,0.7511779069900513,0.6072724461555481,0.24882197380065918,0.8092326521873474,0.6814141869544983
64,0.9635732769966125,0.9300292134284973,0.036426860839128494,1e-05,0.9834191799163818,0.9261924028396606,0.7511276006698608,0.6072092056274414,0.24887236952781677,0.8113099336624146,0.6795231699943542
65,0.963873565196991,0.930585503578186,0.03612647205591202,1e-05,0.9836499094963074,0.926498532295227,0.7513313889503479,0.607401430606842,0.2486685961484909,0.8111191987991333,0.6800447106361389
66,0.9641639590263367,0.9311232566833496,0.035836003720760345,1e-05,0.9838656783103943,0.9267955422401428,0.7514995336532593,0.6075899600982666,0.24850042164325714,0.8123341202735901,0.679201602935791
67,0.9644349813461304,0.931625485420227,0.035565152764320374,1e-05,0.9840415716171265,0.9270930886268616,0.7517691254615784,0.6078966856002808,0.24823077023029327,0.811887800693512,0.6798831224441528
68,0.9646402597427368,0.9320009350776672,0.035359784960746765,1e-06,0.9825237989425659,0.9309030175209045,0.75382399559021,0.610417366027832,0.24617598950862885,0.8149285912513733,0.6802710890769958
69,0.9649593234062195,0.9325965046882629,0.035040851682424545,1e-06,0.9837911128997803,0.929029643535614,0.7539413571357727,0.6105490326881409,0.2460586577653885,0.816021203994751,0.6795375347137451
70,0.9650320410728455,0.932732105255127,0.03496792912483215,1e-06,0.9840884804725647,0.9285615086555481,0.7539865970611572,0.6105649471282959,0.24601337313652039,0.8155233860015869,0.6800134778022766
71,0.96507728099823,0.9328163862228394,0.0349225252866745,1e-06,0.9841864705085754,0.9284106492996216,0.7540681958198547,0.6106382012367249,0.24593183398246765,0.8146412372589111,0.6809142231941223
72,0.9651159048080444,0.932887613773346,0.034884076565504074,1e-06,0.9842450022697449,0.9283632040023804,0.7541325092315674,0.6106958985328674,0.2458675354719162,0.8139457702636719,0.6815973520278931
73,0.9651528596878052,0.9329563975334167,0.0348469614982605,1e-06,0.9842897057533264,0.9283391237258911,0.7542047500610352,0.6107575297355652,0.24579519033432007,0.8130882382392883,0.6823557019233704
74,0.9651873707771301,0.9330196976661682,0.03481273353099823,1e-06,0.9843252897262573,0.9283241033554077,0.7542715668678284,0.6108101606369019,0.2457284778356552,0.8118892312049866,0.6834316253662109
75,0.9652225971221924,0.933085024356842,0.03477758169174194,1e-06,0.984368622303009,0.9283190965652466,0.7542937994003296,0.6108198761940002,0.24570627510547638,0.8118472099304199,0.6835507750511169
76,0.9652554392814636,0.9331468343734741,0.034744467586278915,1e-06,0.9844042062759399,0.9283243417739868,0.7543626427650452,0.6108971834182739,0.24563735723495483,0.8115673065185547,0.6838851571083069
77,0.9652907848358154,0.9332117438316345,0.03470926359295845,1e-06,0.9844406843185425,0.9283266663551331,0.7543167471885681,0.6108308434486389,0.2456831932067871,0.8111600279808044,0.6840915679931641
78,0.965325653553009,0.9332761764526367,0.03467439487576485,1e-06,0.9844732284545898,0.9283480048179626,0.754272997379303,0.6107575297355652,0.24572700262069702,0.8108970522880554,0.6842291355133057
79,0.9653595685958862,0.9333397150039673,0.03464018553495407,1e-06,0.9845018982887268,0.9283708930015564,0.7542773485183716,0.6107536554336548,0.2457226812839508,0.8105577230453491,0.6844803094863892
80,0.9653943777084351,0.9334041476249695,0.0346054807305336,1e-06,0.9845252633094788,0.928396999835968,0.7542341351509094,0.6106924414634705,0.2457657903432846,0.8104538917541504,0.6845307350158691
81,0.9654299020767212,0.9334699511528015,0.03457006439566612,1e-06,0.9845532774925232,0.9284272193908691,0.754234254360199,0.610673725605011,0.245765820145607,0.8096668124198914,0.6851690411567688
82,0.9654660820960999,0.9335368871688843,0.03453391417860985,1e-06,0.9845808744430542,0.9284642338752747,0.754286527633667,0.6107342839241028,0.24571342766284943,0.8096264600753784,0.685316264629364
83,0.9655004739761353,0.9336014986038208,0.034499119967222214,1e-06,0.984605073928833,0.9284964203834534,0.7542855143547058,0.6107315421104431,0.2457144409418106,0.8096197843551636,0.685327410697937
84,0.9655373096466064,0.9336690902709961,0.03446260094642639,1e-06,0.9846379160881042,0.9285194873809814,0.7542962431907654,0.610744297504425,0.2457038313150406,0.8093293905258179,0.6855593919754028
85,0.9655737280845642,0.9337358474731445,0.03442656248807907,1e-06,0.9846643209457397,0.9285526275634766,0.7543262243270874,0.6107777953147888,0.2456737458705902,0.8092693090438843,0.6856353878974915
86,0.9656108617782593,0.9338057041168213,0.03438892215490341,1e-06,0.9847009181976318,0.9285852313041687,0.7542743682861328,0.610700786113739,0.24572567641735077,0.8091307282447815,0.6857185959815979
87,0.9657076597213745,0.9339853525161743,0.0342923179268837,1e-07,0.9846435189247131,0.9289767146110535,0.7542613744735718,0.6106703281402588,0.245738685131073,0.8087885975837708,0.6860193610191345
88,0.9657134413719177,0.9339959621429443,0.03428654745221138,1e-07,0.9846633672714233,0.9289371371269226,0.7542189359664917,0.6106138825416565,0.2457810789346695,0.8088210225105286,0.6858586072921753
89,0.9657180905342102,0.9340048432350159,0.034282028675079346,1e-07,0.984681248664856,0.9289104342460632,0.7542392611503601,0.610629141330719,0.24576078355312347,0.8087621331214905,0.6858682036399841
90,0.9657232165336609,0.9340145587921143,0.03427660092711449,1e-07,0.9846974015235901,0.9288886189460754,0.7542255520820618,0.6106120944023132,0.24577449262142181,0.8087069392204285,0.6858906149864197
91,0.9657273888587952,0.9340221881866455,0.034272562712430954,1e-07,0.9847100973129272,0.9288643598556519,0.7541673183441162,0.6105372309684753,0.24583260715007782,0.8086522817611694,0.6857969760894775
92,0.9657318592071533,0.9340306520462036,0.0342680923640728,1e-07,0.9847204089164734,0.9288567900657654,0.754116952419281,0.6104732751846313,0.245883047580719,0.8087629675865173,0.6856418251991272
93,0.9657362103462219,0.9340381026268005,0.03426394984126091,1e-07,0.9847256541252136,0.9288472533226013,0.7541520595550537,0.6105127930641174,0.24584786593914032,0.8085396885871887,0.6858626008033752
94,0.9657401442527771,0.9340454936027527,0.034259822219610214,1e-07,0.9847329258918762,0.9288432598114014,0.7541621923446655,0.6105299592018127,0.2458377331495285,0.8083749413490295,0.6860105991363525
95,0.9657449126243591,0.9340543746948242,0.0342552587389946,1e-07,0.9847431778907776,0.9288409948348999,0.7541298270225525,0.6104837656021118,0.24587011337280273,0.8083417415618896,0.6859849691390991
96,0.9657484292984009,0.9340618252754211,0.034251242876052856,1e-07,0.9847463369369507,0.9288396835327148,0.7541723847389221,0.6105327010154724,0.2458275854587555,0.8081589937210083,0.6861841678619385
97,0.9657537341117859,0.9340709447860718,0.03424616903066635,1e-07,0.9847548007965088,0.9288303852081299,0.7541037201881409,0.6104410290718079,0.2458963394165039,0.807896614074707,0.6862961649894714
98,0.9657575488090515,0.9340779185295105,0.03424247354269028,1e-07,0.9847615957260132,0.9288339614868164,0.7540876269340515,0.6104211211204529,0.24591226875782013,0.8079503774642944,0.6862513422966003
99,0.9657623767852783,0.9340868592262268,0.034237656742334366,1e-07,0.9847655296325684,0.9288368821144104,0.7540685534477234,0.6104001402854919,0.24593143165111542,0.8079776167869568,0.6862001419067383
100,0.9657664895057678,0.9340943098068237,0.03423359990119934,1e-07,0.9847697615623474,0.9288398027420044,0.7540667057037354,0.6103984713554382,0.24593330919742584,0.807871401309967,0.6862249374389648
101,0.965770423412323,0.9341020584106445,0.034229472279548645,1e-07,0.9847732782363892,0.9288419485092163,0.7540748119354248,0.6103993058204651,0.24592523276805878,0.8078109622001648,0.686270534992218
102,0.9657747149467468,0.9341097474098206,0.034225109964609146,1e-07,0.9847782850265503,0.9288415312767029,0.75406414270401,0.6103823781013489,0.24593585729599,0.8077305555343628,0.6863153576850891
103,0.9657788872718811,0.9341176748275757,0.034220967441797256,1e-07,0.9847835898399353,0.9288440942764282,0.7540508508682251,0.6103622317314148,0.24594920873641968,0.807759165763855,0.6862737536430359
104,0.9657825231552124,0.9341244697570801,0.0342172309756279,1e-07,0.9847891330718994,0.9288434982299805,0.7540580630302429,0.6103715896606445,0.24594193696975708,0.807796835899353,0.6862553358078003
105,0.9657880067825317,0.9341344237327576,0.034211963415145874,1e-07,0.9847927093505859,0.9288482666015625,0.7540501952171326,0.6103615164756775,0.24594980478286743,0.8077350854873657,0.6863017678260803
106,0.9657924175262451,0.93414306640625,0.03420734778046608,1e-07,0.9847985506057739,0.9288527965545654,0.7540388107299805,0.610345184803009,0.24596109986305237,0.8076598644256592,0.6863321661949158
107,0.9657960534095764,0.9341493248939514,0.034204088151454926,1e-07,0.9848037362098694,0.9288574457168579,0.7540212869644165,0.6103228330612183,0.24597877264022827,0.807643711566925,0.686314582824707
108,0.9658012986183167,0.9341586232185364,0.03419884666800499,1e-07,0.9848042726516724,0.9288632869720459,0.7540101408958435,0.6103057861328125,0.24598988890647888,0.8075000047683716,0.686424970626831
109,0.9658041596412659,0.9341647624969482,0.03419554606080055,1e-07,0.9848085045814514,0.9288574457168579,0.7540100812911987,0.6103073358535767,0.24598993360996246,0.807433545589447,0.6864369511604309
110,0.9658092260360718,0.9341744780540466,0.03419046103954315,1e-07,0.9848116636276245,0.9288662075996399,0.7540274262428284,0.6103287935256958,0.24597248435020447,0.8073915243148804,0.6864793300628662
111,0.9658129811286926,0.934180736541748,0.03418708220124245,1e-07,0.9848142862319946,0.9288652539253235,0.7540512681007385,0.6103557348251343,0.24594879150390625,0.8072723150253296,0.6866137385368347
112,0.9658176898956299,0.9341893196105957,0.0341823548078537,1e-07,0.984817385673523,0.928868293762207,0.7540211081504822,0.6103144884109497,0.24597887694835663,0.8070663213729858,0.6867328882217407
113,0.9658210873603821,0.9341955184936523,0.03417898714542389,1e-07,0.9848257899284363,0.9288707971572876,0.7540274858474731,0.6103194355964661,0.24597246944904327,0.8070279955863953,0.6867545247077942
114,0.9658257961273193,0.9342045187950134,0.03417401760816574,1e-07,0.9848269820213318,0.928876519203186,0.7540491819381714,0.6103502511978149,0.24595072865486145,0.8070497512817383,0.6867969036102295
115,0.9658303260803223,0.9342125654220581,0.034169718623161316,1e-07,0.9848308563232422,0.9288783669471741,0.7540405988693237,0.6103312373161316,0.24595943093299866,0.8072236180305481,0.6866801381111145
116,0.9658327102661133,0.9342176914215088,0.03416711091995239,1e-07,0.9848344326019287,0.9288762807846069,0.754065752029419,0.6103660464286804,0.24593417346477509,0.807200014591217,0.6867201328277588
117,0.9658386707305908,0.9342283010482788,0.03416131064295769,1e-07,0.984836757183075,0.928884744644165,0.7540149688720703,0.6103011965751648,0.2459849715232849,0.8071706295013428,0.6865937113761902
118,0.965842604637146,0.9342358708381653,0.03415729105472565,1e-07,0.9848405122756958,0.9288867115974426,0.7540271878242493,0.6103151440620422,0.24597282707691193,0.8071984648704529,0.6866329312324524
119,0.9658463001251221,0.9342427849769592,0.03415348753333092,1e-07,0.9848453402519226,0.9288904666900635,0.7540187835693359,0.610309362411499,0.24598118662834167,0.8072829246520996,0.6865297555923462
120,0.9658506512641907,0.9342506527900696,0.03414925932884216,1e-07,0.9848484396934509,0.9288936257362366,0.7539932727813721,0.6102752685546875,0.24600674211978912,0.807183563709259,0.6865737438201904
121,0.9658556580543518,0.934259295463562,0.03414458408951759,1e-07,0.9848523139953613,0.9288963079452515,0.7540006637573242,0.6102840304374695,0.24599936604499817,0.8073003888130188,0.686492919921875
122,0.9658597111701965,0.9342672228813171,0.03414030745625496,1e-07,0.984856128692627,0.9289002418518066,0.7540206909179688,0.6103084683418274,0.24597930908203125,0.8072455525398254,0.6865625381469727
123,0.9658644199371338,0.9342754483222961,0.03413587436079979,1e-07,0.9848577976226807,0.9289054274559021,0.7540202736854553,0.6103028059005737,0.24597984552383423,0.8071840405464172,0.6866528987884521
124,0.9658685326576233,0.9342841506004333,0.03413119912147522,1e-07,0.9848666787147522,0.9289107322692871,0.7539966106414795,0.6102742552757263,0.24600337445735931,0.8073820471763611,0.6864409446716309
125,0.9658731818199158,0.9342922568321228,0.03412693366408348,1e-07,0.9848669767379761,0.9289133548736572,0.7540096640586853,0.6102911829948425,0.2459903061389923,0.8073971271514893,0.6864705681800842
126,0.9658775329589844,0.9343001842498779,0.03412247821688652,1e-07,0.9848692417144775,0.9289236068725586,0.7539722323417664,0.6102374196052551,0.24602766335010529,0.8073216080665588,0.6864625215530396
127,0.9658815264701843,0.9343075752258301,0.03411857411265373,1e-07,0.9848723411560059,0.9289251565933228,0.753987729549408,0.6102586388587952,0.24601227045059204,0.8072345852851868,0.6865777373313904
128,0.965886116027832,0.9343163371086121,0.03411376476287842,1e-07,0.984873354434967,0.9289316534996033,0.7539942264556885,0.6102689504623413,0.24600575864315033,0.8072582483291626,0.6865617036819458
129,0.9658902287483215,0.9343237280845642,0.03410966321825981,1e-07,0.9848790764808655,0.9289301037788391,0.7539868950843811,0.6102641820907593,0.24601313471794128,0.8073325753211975,0.6865009665489197
130,0.9658948183059692,0.9343319535255432,0.03410537913441658,1e-07,0.9848818182945251,0.9289365410804749,0.7540063858032227,0.6102842688560486,0.2459937483072281,0.8070912957191467,0.6867225170135498
131,0.9658986926078796,0.9343396425247192,0.0341012142598629,1e-07,0.984886109828949,0.9289366006851196,0.7540025115013123,0.6102713942527771,0.24599751830101013,0.8068551421165466,0.6868985295295715
132,0.9659029841423035,0.9343475103378296,0.034097086638212204,1e-07,0.9848924875259399,0.9289401173591614,0.7540334463119507,0.6103115677833557,0.24596662819385529,0.8068679571151733,0.6869217157363892
133,0.9659081101417542,0.9343568086624146,0.03409191966056824,1e-07,0.9848939776420593,0.9289492964744568,0.7540003061294556,0.6102695465087891,0.24599967896938324,0.806922972202301,0.6868064999580383
134,0.9659129977226257,0.9343662858009338,0.03408703953027725,1e-07,0.9848990440368652,0.9289463758468628,0.7539982199668884,0.6102668642997742,0.24600182473659515,0.8069079518318176,0.6868305206298828
135,0.9659160375595093,0.9343715310096741,0.03408404439687729,1e-07,0.9848975539207458,0.9289529919624329,0.7539876699447632,0.610256552696228,0.2460123598575592,0.8070831894874573,0.6866832971572876
136,0.96592116355896,0.9343811869621277,0.0340786948800087,1e-07,0.9849029183387756,0.9289615154266357,0.7539651393890381,0.6102316379547119,0.24603493511676788,0.8070822954177856,0.6866393089294434
137,0.9659253358840942,0.9343889951705933,0.03407461941242218,1e-07,0.9849033355712891,0.9289659857749939,0.7539627552032471,0.610228955745697,0.24603722989559174,0.8071532845497131,0.6865641474723816
138,0.9659300446510315,0.9343973398208618,0.03407001122832298,1e-07,0.9849111437797546,0.9289742112159729,0.7539623975753784,0.6102299094200134,0.24603751301765442,0.8072195649147034,0.6865249276161194
139,0.9659343361854553,0.934405505657196,0.034065570682287216,1e-07,0.9849081039428711,0.9289759397506714,0.7539472579956055,0.6102088093757629,0.24605266749858856,0.8071345090866089,0.6865617036819458
140,0.9659384489059448,0.9344127774238586,0.03406171500682831,1e-07,0.9849116802215576,0.9289788603782654,0.7539662718772888,0.610230565071106,0.2460336983203888,0.8070904612541199,0.6866217255592346
141,0.9659433364868164,0.934422492980957,0.034056562930345535,1e-07,0.9849215745925903,0.9289780855178833,0.7539635300636292,0.610223114490509,0.2460363358259201,0.8070194125175476,0.6866832971572876
142,0.9659479260444641,0.934431254863739,0.03405191749334335,1e-07,0.9849212765693665,0.9289877414703369,0.7539441585540771,0.6102010011672974,0.24605582654476166,0.8070210814476013,0.6866705417633057
143,0.9659516215324402,0.93443763256073,0.03404846414923668,1e-07,0.9849234819412231,0.9289878606796265,0.7539617419242859,0.6102211475372314,0.24603822827339172,0.8070581555366516,0.6866433024406433
